city,year,tmax-01,tmax-02,tmax-03,tmax-04,tmax-05,tmax-06,tmax-07,tmax-08,tmax-09,tmax-10,tmax-11,tmax-12,tmin-01,tmin-02,tmin-03,tmin-04,tmin-05,tmin-06,tmin-07,tmin-08,tmin-09,tmin-10,tmin-11,tmin-12,prcp-01,prcp-02,prcp-03,prcp-04,prcp-05,prcp-06,prcp-07,prcp-08,prcp-09,prcp-10,prcp-11,prcp-12,snow-01,snow-02,snow-03,snow-04,snow-05,snow-06,snow-07,snow-08,snow-09,snow-10,snow-11,snow-12,snwd-01,snwd-02,snwd-03,snwd-04,snwd-10,snwd-11,snwd-12
Calgary,1994,-36.83870968,-78.57142857,96.93548387,126.5333333,169.9032258,196.9,246.7096774,227.3870968,209.8333333,104.4193548,27.7,9.419354839,-36.83870968,-78.57142857,96.93548387,126.5333333,169.9032258,196.9,246.7096774,227.3870968,209.8333333,104.4193548,27.7,9.419354839,3.419354839,3.428571429,2.612903226,4.2,20.16129032,22.8,12.25806452,27.22580645,3.466666667,10.12903226,4.633333333,1.677419355,6.903225806,4.785714286,4.064516129,4.333333333,0,0,0,0,0,3.935483871,8.333333333,1.870967742,26.4516129,35,2.580645161,1.333333333,0.64516129,33,4.193548387
Calgary,1995,-8.774193548,15.53571429,42.87096774,96.26666667,158.0645161,206.7333333,212.9354839,202.6774194,191.9333333,107.2258065,3.8,-49.29032258,-8.774193548,15.53571429,42.87096774,96.26666667,158.0645161,206.7333333,212.9354839,202.6774194,191.9333333,107.2258065,3.8,-49.29032258,0.903225806,0.75,2.35483871,10.6,23.19354839,14.46666667,43.03225806,11.03225806,9.3,4.64516129,7.566666667,7.387096774,1.322580645,0.892857143,3.096774194,6.9,3.806451613,0,0,0,2.766666667,1.677419355,12.93333333,7.612903226,17.09677419,1.071428571,19.35483871,1.333333333,1.290322581,36.66666667,166.7741935
Calgary,1996,-101.6129032,8.689655172,-4.322580645,112.0333333,118.4,200.1,233.516129,254.3225806,150.0666667,103.8064516,-52.96666667,-84.96666667,-101.6129032,8.689655172,-4.322580645,112.0333333,118.4,200.1,233.516129,254.3225806,150.0666667,103.8064516,-52.96666667,-84.96666667,8.967741935,1.034482759,11.41935484,6.166666667,17.16666667,19.73333333,13.51612903,6.774193548,15.46666667,7.548387097,10,5.903225806,10.77419355,1.24137931,15.16129032,4.766666667,9.333333333,0,0,0,2.866666667,6.193548387,13.86666667,8,94.83870968,27.5862069,58.70967742,35.33333333,7.419354839,94,190
Calgary,1997,-56.96774194,26.25,18.61290323,93.76666667,158.3548387,192.8,234.4516129,236,209.0333333,107.0322581,53.46666667,35.90322581,-56.96774194,26.25,18.61290323,93.76666667,158.3548387,192.8,234.4516129,236,209.0333333,107.0322581,53.46666667,35.90322581,5.967741935,1.321428571,5.516129032,4.2,32.48387097,46.13333333,5.451612903,18.64516129,12.6,4.774193548,0.2,2.032258065,11.29032258,2,9.741935484,1.966666667,10.25806452,0,0,0,0.466666667,5.548387097,0.466666667,3.870967742,241.6129032,40.71428571,51.61290323,0.666666667,5.483870968,0,11.29032258
Calgary,1998,-77.4516129,27.32142857,2.64516129,129.4666667,194.4516129,182.0666667,241.1290323,257.3225806,201,138.9677419,19.4,-24.09677419,-77.4516129,27.32142857,2.64516129,129.4666667,194.4516129,182.0666667,241.1290323,257.3225806,201,138.9677419,19.4,-24.09677419,5.032258065,1.428571429,19.16129032,13.73333333,27.87096774,36.8,42.64516129,5.806451613,8.666666667,3.677419355,4.7,6.129032258,8.064516129,3.928571429,22.67741935,6.133333333,0,0,0,0,0,1.161290323,3,7.806451613,109.0322581,21.42857143,129.0322581,4,0,4.333333333,31.61290323
Calgary,1999,-19.03225806,57.25,64.22580645,117.6666667,162.5490196,185.7333333,202.8387097,226.2741935,180.6166667,129.7258065,84.68333333,64.96774194,-19.03225806,57.25,64.22580645,117.6666667,162.5490196,185.7333333,202.8387097,226.2741935,180.6166667,129.7258065,84.68333333,64.96774194,3.64516129,0,2.064516129,24.26666667,17.03225806,31.8,33.48387097,28.77419355,3.033333333,1.161290323,4.133333333,0.580645161,6.387096774,0,3.548387097,4.4,1.935483871,0,0,0,0.7,1.419354839,3.666666667,1.290322581,57.74193548,2.5,8.709677419,1.666666667,0.161290323,5,0.967741935
Calgary,2000,-30.98387097,-2.189655172,50.24193548,114.0333333,156.9016393,194.0169492,249.4354839,231.2741935,180.1833333,129.7096774,33.3,-41.83606557,-30.98387097,-2.189655172,50.24193548,114.0333333,156.9016393,194.0169492,249.4354839,231.2741935,180.1833333,129.7096774,33.3,-41.83606557,3.290322581,7.103448276,8.225806452,5.666666667,9.290322581,32.88135593,17,14.28813559,17.23333333,0.580645161,1.054545455,1.660377358,7.677419355,9.862068966,11.35483871,11.16666667,2.064516129,0,0,0,0.133333333,1.290322581,2.428571429,3.703703704,45.16129032,84.13793103,39.35483871,14.66666667,0.64516129,11.21212121,28.11320755
Calgary,2001,49.5483871,-39.01785714,66.85483871,106.4,193.1935484,184.4576271,246.0322581,271.9836066,214.6833333,109.7833333,62.71666667,-15.01666667,49.5483871,-39.01785714,66.85483871,106.4,193.1935484,184.4576271,246.0322581,271.9836066,214.6833333,109.7833333,62.71666667,-15.01666667,0.870967742,1.638297872,2.819672131,3.555555556,5.25862069,40.46666667,18.96774194,4.193548387,3.633333333,3.561403509,3.192982456,1.548387097,0.935483871,3.787234043,3.770491803,5,0.032258065,0,0,0,0,3.793103448,4.929824561,3.612903226,8.823529412,30.20408163,7.1875,32.57142857,13.06451613,28.5,76.93548387
Calgary,2002,-1.516129032,34.19642857,-66.08064516,72.13333333,132.5483871,216.2333333,263.2786885,213.3870968,166.95,82.08064516,86.28333333,36.67741935,-1.516129032,34.19642857,-66.08064516,72.13333333,132.5483871,216.2333333,263.2786885,213.3870968,166.95,82.08064516,86.28333333,36.67741935,3.677419355,3.357142857,5.258064516,4.759259259,9.107142857,18.7,13.1147541,19.32258065,18.13793103,6.774193548,3.333333333,4.196721311,5.870967742,4.785714286,11.32258065,3.962962963,5.964285714,0,0,0,0.655172414,5.903225806,3.8,4.557377049,31.93548387,22.5,70.32258065,8,6.451612903,13.66666667,10.87719298
Calgary,2003,4.032258065,-15.39285714,12.96774194,93.63333333,147.852459,201.2666667,254.016129,263.9516129,181.8644068,150.295082,3.033333333,10.98387097,4.032258065,-15.39285714,12.96774194,93.63333333,147.852459,201.2666667,254.016129,263.9516129,181.8644068,150.295082,3.033333333,10.98387097,1.806451613,7.75,5.096774194,27.56666667,11.12903226,32.52542373,12.06451613,11.62903226,12.53333333,9.935483871,4.4,0.225806452,5.096774194,13.53571429,6,19.73333333,9.096774194,0,0,0,3.933333333,5.677419355,8.066666667,0.451612903,14.1509434,58.39285714,45.16129032,37.66666667,5.483870968,82.66666667,5.483870968
Calgary,2004,-57.33870968,34.82758621,89.90322581,134.1,143.7580645,194.4833333,234.7096774,220.1774194,161.1333333,103.0483871,79.93333333,15.66129032,-57.33870968,34.82758621,89.90322581,134.1,143.7580645,194.4833333,234.7096774,220.1774194,161.1333333,103.0483871,79.93333333,15.66129032,5.451612903,0.4,6.532258065,4.844827586,18.19354839,29.8,17.48387097,14.70967742,6.966666667,8.790322581,1.883333333,6.419354839,8.774193548,0.981818182,5.887096774,3.293103448,7.35483871,0,0,0,0,5.5,1.661016949,7.370967742,19.03225806,47.75862069,18.33333333,6.666666667,22.29508197,11.07142857,23.06451613
Calgary,2005,-24.37096774,34.41071429,64.87096774,133.65,181.7258065,175.0833333,235.8709677,205.6129032,162.0833333,131.7419355,62.88333333,12.08064516,-24.37096774,34.41071429,64.87096774,133.65,181.7258065,175.0833333,235.8709677,205.6129032,162.0833333,131.7419355,62.88333333,12.08064516,4.177419355,6.035714286,8.725806452,3.533333333,6.693548387,81.5,5.290322581,27.35483871,22.76666667,3.225806452,7.766666667,2.193548387,5.177419355,6.321428571,8.737704918,1.766666667,0.483870968,0,0,0,0.333333333,0.032258065,6.2,2.612903226,45.32258065,26.90909091,23.7704918,0.166666667,0,12.25,8.709677419
Calgary,2006,52.08064516,14.73214286,5.564516129,135.7333333,186.6290323,205.8166667,260.3709677,236.6935484,199.2333333,90.56451613,-7.116666667,41.0483871,52.08064516,14.73214286,5.564516129,135.7333333,186.6290323,205.8166667,260.3709677,236.6935484,199.2333333,90.56451613,-7.116666667,41.0483871,3.403225806,8.571428571,6.919354839,8.483333333,11.83870968,38.86666667,16.83870968,9.935483871,20.16666667,11.06451613,4.811320755,0.786885246,3.467741935,10.94642857,8.419354839,0.316666667,0.129032258,0,0,0,0,6.596774194,6.018867925,1.344262295,3.4375,44.11764706,59.10714286,0,7.741935484,42.14285714,22.24137931
Calgary,2007,26.59677419,-29.23214286,81.88709677,81.61666667,165.7580645,203.9833333,267.4354839,209.1451613,174.7666667,137.8548387,48.48333333,-23.67741935,26.59677419,-29.23214286,81.88709677,81.61666667,165.7580645,203.9833333,267.4354839,209.1451613,174.7666667,137.8548387,48.48333333,-23.67741935,1.258064516,8.928571429,5.661290323,14.52830189,26.74576271,53.1,8.225806452,16.29032258,14.40677966,3.389830508,2.192307692,2.064516129,1.967741935,14.64285714,7.548387097,11.62264151,2.169491525,0,0,0,0.033898305,0.745762712,2.346153846,2.580645161,13.25,84.62962963,34.51612903,18.65384615,0.344827586,7,31.93548387
Calgary,2008,-17.4516129,17.62068966,58.22580645,75.33333333,162.2903226,191.5666667,225.7096774,230.7096774,182,136.1935484,71.33333333,-55.97368421,-17.4516129,17.62068966,58.22580645,75.33333333,162.2903226,191.5666667,225.7096774,230.7096774,182,136.1935484,71.33333333,-55.97368421,2.838709677,4.068965517,2.838709677,11.93333333,32.96774194,37.76666667,24.87096774,17.29032258,9.266666667,2.709677419,6.4,9.55,5.419354839,5.379310345,5.677419355,21.93333333,2.838709677,0,0,0,0,0,6.933333333,14.86666667,35.16129032,33.44827586,5.483870968,27,0,14.33333333,133.2432432
Calgary,2009,11.35185185,-16.69642857,13.30645161,94.2,165.0491803,199.15,230.8709677,221.7258065,234.4833333,57.49180328,83.16666667,-69.85483871,11.35185185,-16.69642857,13.30645161,94.2,165.0491803,199.15,230.8709677,221.7258065,234.4833333,57.49180328,83.16666667,-69.85483871,1.655737705,2.857142857,11.59677419,2.55,4.885245902,14.05,20.38709677,18.58064516,0.633333333,8.950819672,1.216666667,5.370967742,4.64516129,7.642857143,15.03225806,4.133333333,0.129032258,1.266666667,0,0,0,7.935483871,2.266666667,12.33333333,48.5,33.39285714,42.58064516,8.846153846,6.875,3.333333333,78.42105263
Calgary,2010,-8.564516129,2.160714286,95.73770492,113.4,132.2580645,190.4137931,220.3387097,208.483871,143.25,140.8870968,14.78333333,-22.51612903,-8.564516129,2.160714286,95.73770492,113.4,132.2580645,190.4137931,220.3387097,208.483871,143.25,140.8870968,14.78333333,-22.51612903,1.774193548,2.089285714,0.213114754,15.91525424,18.64516129,20.5862069,19.29032258,23.83606557,18.18333333,3.225806452,4.183333333,2,4.774193548,2.571428571,0.483870968,12.26666667,7.483870968,0,0,0,0.066666667,1.419354839,7.333333333,6.709677419,57.67857143,63.75,6.666666667,7,0.64516129,47.33333333,57.33333333
Calgary,2011,-43.25806452,-39.05357143,-20.25806452,68.13333333,152.8709677,186.0666667,226.6166667,226.1774194,219.0333333,121,31.93220339,43.16129032,-43.25806452,-39.05357143,-20.25806452,68.13333333,152.8709677,186.0666667,226.6166667,226.1774194,219.0333333,121,31.93220339,43.16129032,3.725806452,4.267857143,4.903225806,17.3,27.90322581,23.4,28.26666667,25.08064516,3.133333333,3.918032787,2.491525424,3.387096774,9.580645161,8.642857143,7.870967742,19.33333333,0,0,0,0,0,0.322580645,4.8,5.290322581,65.57377049,41.81818182,40.49180328,45.19230769,5,15.55555556,43.89830508
Chicago,1960,3.612903226,-12.65517241,1.838709677,164.2666667,191.6129032,242.3666667,277.3870968,283.1612903,249.3,175.2580645,98.5,0.322580645,3.612903226,-12.65517241,1.838709677,164.2666667,191.6129032,242.3666667,277.3870968,283.1612903,249.3,175.2580645,98.5,0.322580645,25.25806452,23.68965517,9.612903226,25.56666667,20.19354839,34.43333333,35.03225806,28.35483871,11.8,10.93548387,6.9,3.774193548,2.870967742,15.24137931,10.90322581,0,0,0,0,0,0,0,0.1,3.451612903,12.29032258,106.7931034,130.2258065,0,0,0,14.77419355
Chicago,1961,-15.87096774,44.46428571,79.70967742,115.2,193.3870968,266.9666667,273.2258065,277.4516129,248,176.5806452,87.36666667,3.806451613,-15.87096774,44.46428571,79.70967742,115.2,193.3870968,266.9666667,273.2258065,277.4516129,248,176.5806452,87.36666667,3.806451613,2.225806452,8.035714286,32.83870968,20.9,16.61290323,35.53333333,30.22580645,11,96.9,27.38709677,14.96666667,11.16129032,2.451612903,5.892857143,1.967741935,5.8,0,0,0,0,0,0,1.7,8.774193548,7.322580645,17.25,1.64516129,4.233333333,0,1.7,40.09677419
Chicago,1962,-43.70967742,-5.892857143,42.12903226,148.8,236.9032258,265.3333333,260.9032258,288.6451613,233.0333333,191.9032258,99.56666667,-0.129032258,-43.70967742,-5.892857143,42.12903226,148.8,236.9032258,265.3333333,260.9032258,288.6451613,233.0333333,191.9032258,99.56666667,-0.129032258,19.61290323,10.75,10.90322581,9.666666667,27.67741935,18.03333333,43.19354839,13.32258065,12.73333333,7.322580645,6.066666667,1.903225806,15.22580645,9.142857143,4.64516129,0.6,0,0,0,0,0,0,0.266666667,1.935483871,164.7741935,123.3928571,30.19354839,0,0,0,3.258064516
Chicago,1963,-70.35483871,-25.39285714,96.32258065,168.7,197.2903226,278.7,282.9354839,265.0322581,252.5333333,237.6129032,111.1333333,-49.4516129,-70.35483871,-25.39285714,96.32258065,168.7,197.2903226,278.7,282.9354839,265.0322581,252.5333333,237.6129032,111.1333333,-49.4516129,6.903225806,3.285714286,18.51612903,41.33333333,15.70967742,19.46666667,33.5483871,22.35483871,24.36666667,2.322580645,16.96666667,6.032258065,13.74193548,7.678571429,6.193548387,0,0,0,0,0,0,0,0,7.322580645,67.93548387,52.46428571,5.709677419,0,0,0,38.48387097
Chicago,1964,25.09677419,23.93103448,60.70967742,145.1,238.7096774,275.3333333,284.5806452,271.4193548,241.0333333,168.2258065,112.3333333,3.903225806,25.09677419,23.93103448,60.70967742,145.1,238.7096774,275.3333333,284.5806452,271.4193548,241.0333333,168.2258065,112.3333333,3.903225806,5.935483871,4.586206897,28.32258065,44.2,18.51612903,24.23333333,34.70967742,16.03225806,33.5,1.322580645,24.53333333,12.38709677,1.35483871,5.206896552,16.25806452,0,0,0,0,0,0,0,1.966666667,9.129032258,2.419354839,6.965517241,15.5483871,2.533333333,0,0.833333333,42.5483871
Chicago,1965,-9.129032258,8.214285714,9.225806452,129.8666667,232.5483871,248.7666667,277.6129032,256.1612903,226.1333333,176.9677419,99.16666667,58.83870968,-9.129032258,8.214285714,9.225806452,129.8666667,232.5483871,248.7666667,277.6129032,256.1612903,226.1333333,176.9677419,99.16666667,58.83870968,33.70967742,10.75,25.12903226,29.53333333,19.35483871,29.1,30.03225806,52.38709677,42.6,12.87096774,12.43333333,27.22580645,9.612903226,10.42857143,20.32258065,0,0,0,0,0,0,0,0.166666667,5.419354839,26.19354839,59.85714286,69.61290323,0,0,0,10.64516129
Chicago,1966,-36.64516129,17.5,96.38709677,129.7333333,181.1935484,266.9333333,305.3225806,276.0645161,243.2666667,180.6451613,108.7666667,9.741935484,-36.64516129,17.5,96.38709677,129.7333333,181.1935484,266.9333333,305.3225806,276.0645161,243.2666667,180.6451613,108.7666667,9.741935484,8.935483871,15.96428571,21.70967742,53.16666667,39.06451613,25.03333333,17.96774194,8.193548387,4.666666667,17.70967742,40.16666667,15.48387097,12.70967742,3.928571429,0.580645161,0,1.322580645,0,0,0,0,0,0.433333333,6.903225806,72.87096774,29.07142857,0,0,0,0,13.93548387
Chicago,1967,20.09677419,-17.10714286,68.48387097,144.0333333,177,263.9666667,260,250.3870968,229.7666667,166.1612903,67.03333333,28.96774194,20.09677419,-17.10714286,68.48387097,144.0333333,177,263.9666667,260,250.3870968,229.7666667,166.1612903,67.03333333,28.96774194,18.29032258,16.53571429,18.93548387,33.6,13.16129032,67.23333333,15.32258065,21.32258065,20.8,31.87096774,18.53333333,19.77419355,20.61290323,19.5,7.225806452,2.866666667,0,0,0,0,0,5.419354839,2.066666667,2.35483871,91.77419355,370.0714286,34.32258065,2.533333333,2.451612903,0,4.032258065
Chicago,1968,-6.967741935,6.517241379,123.516129,173.3666667,199.3548387,273.4666667,279.7096774,284.4193548,241.2666667,179.6129032,81.76666667,13.67741935,-6.967741935,6.517241379,123.516129,173.3666667,199.3548387,273.4666667,279.7096774,284.4193548,241.2666667,179.6129032,81.76666667,13.67741935,14.58064516,7.655172414,7.35483871,19.6,24.48387097,35.13333333,16.67741935,43.61290323,32.86666667,8.516129032,31.3,22.74193548,8.548387097,3.344827586,1.258064516,0.1,0,0,0,0,0,0,0.6,8.967741935,50.77419355,7.827586207,0,0,0,0,12.22580645
Chicago,1969,-21.67741935,20.03571429,68,164.4,217.7419355,231.1666667,271.516129,287.6129032,232.8333333,161.8709677,77.33333333,11.32258065,-21.67741935,20.03571429,68,164.4,217.7419355,231.1666667,271.516129,287.6129032,232.8333333,161.8709677,77.33333333,11.32258065,13.35483871,1.142857143,15.83870968,34.03333333,25.96774194,65.7,28.12903226,4.193548387,25.5,53.74193548,9.433333333,9.709677419,3.064516129,2.142857143,3.870967742,0,0,0,0,0,0,0,1.7,15.80645161,72.93548387,0.892857143,0.806451613,0,0,0,59
Chicago,1970,-46.70967742,11.42857143,57.5483871,157.7666667,223.3870968,257.2666667,288.8387097,278.516129,236.9666667,182.4516129,88.93333333,36.51612903,-46.70967742,11.42857143,57.5483871,157.7666667,223.3870968,257.2666667,288.8387097,278.516129,236.9666667,182.4516129,88.93333333,36.51612903,6.774193548,5.392857143,17.41935484,36.36666667,58.48387097,60.43333333,33.48387097,12.25806452,73.6,20.38709677,23.56666667,14.48387097,7.870967742,5.75,9.677419355,6.1,0,0,0,0,0,0,0.2,2.258064516,99.12903226,9.035714286,19.67741935,7.6,0,0,3.225806452
Chicago,1971,-27.22580645,17.60714286,58.74193548,157.8,207.1290323,294.5666667,275.6774194,282.9354839,262.2,218.483871,102,50.12903226,-27.22580645,17.60714286,58.74193548,157.8,207.1290323,294.5666667,275.6774194,282.9354839,262.2,218.483871,102,50.12903226,7.580645161,17.64285714,12.64516129,8.233333333,18.29032258,22.16666667,29.22580645,32.51612903,20.26666667,5.935483871,11.26666667,44.03225806,8.193548387,1.285714286,6.580645161,0.666666667,0,0,0,0,0,0,1.1,0.161290323,33.38709677,11.75,5.677419355,0.833333333,0,0,0
Chicago,1972,-22.77419355,-0.965517241,55.58064516,121.9666667,223.2903226,249.1333333,280.3548387,277.9677419,221.3333333,142.5483871,56.36666667,-5.322580645,-22.77419355,-0.965517241,55.58064516,121.9666667,223.2903226,249.1333333,280.3548387,277.9677419,221.3333333,142.5483871,56.36666667,-5.322580645,8.322580645,6.482758621,28.29032258,40.36666667,24.70967742,30.1,40.77419355,57.12903226,69,23.96774194,25.8,23.67741935,6.225806452,6.827586207,13.80645161,2.833333333,0,0,0,0,0,0.096774194,0.766666667,9.161290323,25.35483871,37.68965517,13.93548387,3.366666667,0,0,25.35483871
Chicago,1973,18.4516129,17.64285714,109.8064516,136.3333333,178.5483871,270.9333333,286.3870968,284.3870968,237,198.483871,100.6333333,13.77419355,18.4516129,17.64285714,109.8064516,136.3333333,178.5483871,270.9333333,286.3870968,284.3870968,237,198.483871,100.6333333,13.77419355,10.16129032,12.5,32.09677419,42.23333333,30.35483871,24.33333333,43.22580645,5.483870968,50.96666667,23.4516129,12.73333333,30.4516129,0.419354839,8.428571429,2.806451613,0.166666667,0,0,0,0,0,0,0,15.48387097,0,17.21428571,1.64516129,0,0,0,72.93548387
Chicago,1974,-5.709677419,18.17857143,79,170,186.7096774,239.2,290.1612903,262.6774194,220.3333333,176.1290323,88.63333333,23.06451613,-5.709677419,18.17857143,79,170,186.7096774,239.2,290.1612903,262.6774194,220.3333333,176.1290323,88.63333333,23.06451613,27,19.21428571,19.70967742,36.2,41.70967742,39.73333333,24.25806452,21.35483871,12.5,15.4516129,20.96666667,17.38709677,6.129032258,8.714285714,1.193548387,0,0,0,0,0,0,0,0.866666667,7.709677419,40.12903226,33.60714286,0,0,0,1.666666667,12.22580645
Chicago,1975,13.93548387,2.142857143,55.5483871,109.6,226.483871,265.5666667,296.0967742,290.6451613,214.0666667,198.1935484,133.2,34.06451613,13.93548387,2.142857143,55.5483871,109.6,226.483871,265.5666667,296.0967742,290.6451613,214.0666667,198.1935484,133.2,34.06451613,30.22580645,22.53571429,16.58064516,46.6,24.80645161,43.03333333,17.93548387,60.41935484,6.766666667,15.58064516,21.4,25.06451613,2.903225806,7.464285714,3.677419355,9.4,0,0,0,0,0,0,5.4,5.580645161,4.064516129,18.10714286,0.806451613,24.53333333,0,10.13333333,6.548387097
Chicago,1976,-17.19354839,71.96551724,112.3870968,170.3666667,191,272.9666667,293,279.9032258,241.2666667,147.2580645,55.13333333,-17.77419355,-17.19354839,71.96551724,112.3870968,170.3666667,191,272.9666667,293,279.9032258,241.2666667,147.2580645,55.13333333,-17.77419355,7,16.4137931,48.41935484,34.33333333,33.03225806,24.8,11.77419355,10.5483871,12.63333333,11.61290323,5.533333333,5.258064516,8.290322581,1.379310345,1.580645161,0.666666667,0,0,0,0,0,1.322580645,0.433333333,5.387096774,59.80645161,24.48275862,0.806451613,0,0.806451613,0,18
Chicago,1977,-72.12903226,15.89285714,119.1612903,192.3333333,267.0967742,270.6,309.6129032,273.0967742,233.9,163.2258065,84.16666667,-2.806451613,-72.12903226,15.89285714,119.1612903,192.3333333,267.0967742,270.6,309.6129032,273.0967742,233.9,163.2258065,84.16666667,-2.806451613,4.580645161,6.428571429,30.09677419,22.16666667,15.41935484,43.36666667,9.677419355,44.12903226,51.4,11.16129032,17.36666667,16.09677419,5.967741935,3.642857143,4.032258065,0,0,0,0,0,0,0,4.433333333,10.4516129,72.16129032,39,2.451612903,0,0,13.56666667,48.22580645
Chicago,1978,-48.22580645,-40.32142857,42.29032258,146.1666667,201.6451613,259.6333333,273.2903226,281.8064516,267.9,164.9032258,96.5,7.161290323,-48.22580645,-40.32142857,42.29032258,146.1666667,201.6451613,259.6333333,273.2903226,281.8064516,267.9,164.9032258,96.5,7.161290323,12.12903226,3.964285714,9.483870968,33.4,22.96774194,53.83333333,37.74193548,16.09677419,58.26666667,8.870967742,19,36.22580645,17.90322581,7.214285714,3.677419355,0.166666667,0,0,0,0,0,0,4.433333333,28.93548387,131.9354839,196.75,33.5483871,0,0,10.16666667,82.74193548
Chicago,1979,-59.93548387,-47.85714286,71.38709677,125.1,217.1935484,268.6333333,290.8064516,268.3870968,252.6,170.3870968,91.9,54.48387097,-59.93548387,-47.85714286,71.38709677,125.1,217.1935484,268.6333333,290.8064516,268.3870968,252.6,170.3870968,91.9,54.48387097,23.03225806,9.285714286,36.87096774,41.73333333,21.12903226,39.23333333,17.93548387,62.03225806,0.166666667,12.22580645,23.7,21.09677419,28.06451613,6.178571429,1.64516129,0.1,0,0,0,0,0,0,3.366666667,0.741935484,453.2258065,403.75,15.5483871,0,0,0,2.451612903
Chicago,1980,-5.709677419,-16.89655172,51.38709677,135.3666667,221.483871,248.3666667,304.8387097,293.2580645,242.4333333,149.0967742,91.86666667,16.09677419,-5.709677419,-16.89655172,51.38709677,135.3666667,221.483871,248.3666667,304.8387097,293.2580645,242.4333333,149.0967742,91.86666667,16.09677419,8.548387097,10.82758621,16.16129032,28.9,26.41935484,28.96666667,29.19354839,69.96774194,47.83333333,17.16129032,9.366666667,28.09677419,5.096774194,12.89655172,9.516129032,3.566666667,0,0,0,0,0,0,4.3,7.935483871,12.12903226,64,13.87096774,0.833333333,0,0.833333333,12.25806452
Chicago,1981,-5.516129032,25.60714286,91.12903226,173.4,192.4193548,269.8,279.3548387,270.4193548,218.9333333,156.0645161,102.3,2.419354839,-5.516129032,25.60714286,91.12903226,173.4,192.4193548,269.8,279.3548387,270.4193548,218.9333333,156.0645161,102.3,2.419354839,0.838709677,21.32142857,5.161290323,52.06666667,47.96774194,37.76666667,36.87096774,54.12903226,27.53333333,14.80645161,20.86666667,8.612903226,1.64516129,14.39285714,1.903225806,0,0,0,0,0,0,0,3.066666667,4.064516129,12.09677419,44.46428571,0.806451613,0,0,1.666666667,6.483870968
Chicago,1982,-56.12903226,-12.14285714,62.58064516,129.4,248.5806452,232.0333333,290.9354839,262.0967742,223.1,184,84.23333333,62.19354839,-56.12903226,-12.14285714,62.58064516,129.4,248.5806452,232.0333333,290.9354839,262.0967742,223.1,184,84.23333333,62.19354839,23.83870968,3.714285714,34.03225806,23.6,17,13.26666667,68.22580645,32.16129032,9.766666667,15.41935484,58.83333333,70.16129032,17.35483871,4.357142857,11.74193548,9,0,0,0,0,0,0,0.333333333,1.709677419,59.80645161,76.10714286,41.77419355,10.13333333,0,0,1.612903226
Chicago,1983,1.967741935,30.32142857,75.77419355,112,176.5483871,274.9666667,311.8709677,309.7419355,248.7,173.0967742,95.6,-60.74193548,1.967741935,30.32142857,75.77419355,112,176.5483871,274.9666667,311.8709677,309.7419355,248.7,173.0967742,95.6,-60.74193548,5.451612903,18.71428571,29.19354839,65.16666667,51.29032258,34.76666667,34.77419355,17.06451613,45.76666667,36.16129032,49.7,24.5483871,4.096774194,8.107142857,7.387096774,1,0,0,0,0,0,0,0.866666667,13.51612903,1.612903226,17.21428571,16.38709677,0,0,0,51.58064516
Chicago,1984,-36.51612903,52.93103448,24.70967742,125.7666667,191.4516129,275.3666667,281.483871,294.9032258,225.9666667,182.0645161,88.56666667,41.41935484,-36.51612903,52.93103448,24.70967742,125.7666667,191.4516129,275.3666667,281.483871,294.9032258,225.9666667,182.0645161,88.56666667,41.41935484,9.387096774,12.20689655,24.64516129,34.8,36.80645161,17.16666667,26.19354839,17.22580645,32.53333333,25.83870968,22.36666667,23.96774194,14.09677419,1.689655172,8,2.3,0,0,0,0,0,0,0,5.419354839,82.61290323,14.79310345,10.58064516,0,0,0,1.612903226
Chicago,1985,-49.16129032,-21,89.5483871,171.9,225.1612903,239.5666667,282.0967742,266.6451613,245.8666667,168.7419355,68.83333333,-32.29032258,-49.16129032,-21,89.5483871,171.9,225.1612903,239.5666667,282.0967742,266.6451613,245.8666667,168.7419355,68.83333333,-32.29032258,12.16129032,31.35714286,38.80645161,12.56666667,22.90322581,16.66666667,30.77419355,32,15.43333333,40.87096774,69.66666667,12.25806452,15.48387097,12.07142857,0.258064516,0,0,0,0,0,0,0,0.933333333,4.290322581,151.5483871,172.4285714,0,0,0,0,6.451612903
Chicago,1986,-2.258064516,-8.428571429,105.516129,173.2666667,207.9354839,251.6333333,294.0967742,262.5806452,242.4333333,168.9677419,64.46666667,25.83870968,-2.258064516,-8.428571429,105.516129,173.2666667,207.9354839,251.6333333,294.0967742,262.5806452,242.4333333,168.9677419,64.46666667,25.83870968,3.225806452,23.42857143,12.22580645,15.73333333,25.51612903,29.56666667,35.22580645,9.451612903,60.36666667,30.74193548,11.96666667,8.967741935,5.677419355,9.964285714,3.35483871,0.7,0,0,0,0,0,0,3.266666667,0.322580645,15.5483871,31.71428571,3.290322581,0,0,0,0
